DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,FLW_STATUS,PLTSP_CODE,PLTSP_NAME,NO_STALK,NO_FLWS,QC_NOTES
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-07-25,2,"ND",6,FLW,"CALOSUBA","Calochortus subalpinus",3,1.0,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-07-25,2,"ND",6,FLW,"FRAGVIRG","Fragaria virginiana",1,1.0,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-07-25,2,"ND",6,FLW,"VICIAMER","Vicia americana",1,3.0,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-08-02,3,"Andy, Tim",6,FLW,"ACHIMILL","Achillea millefolium",16,38.0,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-08-02,3,"Andy, Tim",6,FLW,"ERIGFOLI","Erigeron foliosus",44,1.0,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-08-15,4,"Vera",6,FLW,"ASTELEDO","Aster ledophyllus",5,1.1,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-08-15,4,"Vera",6,FLW,"ERIGFOLI","Erigeron foliosus",76,1.2,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-08-22,5,"Vera",6,FLW,"ACHIMILL","Achillea millefolium",14,38.0,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-08-22,5,"Vera",6,FLW,"ERIGFOLI","Erigeron foliosus",20,1.0,""
SA026,2,"Bunchgrass",BD,BGD06,2011,2011-09-12,6,"Vera",6,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-06-29,1,"Mark",6,FLW,"FRAGVIRG","Fragaria virginiana",22,1.3,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-06-29,1,"Mark",6,FLW,"IRISCHRY","Iris chrysophylla",3,1.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-06-29,1,"Mark",6,FLW,"PHLODIFF","Phlox diffusa",1,2.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-07-12,2,"Brian/Andy",6,FLW,"ACHIMILL","Achillea millefolium",4,37.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-07-12,2,"Brian/Andy",6,FLW,"CALOSUBA","Calochortus subalpinus",17,1.7,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-07-12,2,"Brian/Andy",6,FLW,"COMAUMBE","Comandra umbellata",1,12.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-07-12,2,"Brian/Andy",6,FLW,"LUPILAXI","Lupinus laxiflorus",1,5.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-07-12,2,"Brian/Andy",6,FLW,"PENSPROC","Penstemon procerus",1,5.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-07-12,2,"Brian/Andy",6,FLW,"VICIAMER","Vicia americana",9,2.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-01,3,"Mark",6,FLW,"ACHIMILL","Achillea millefolium",14,40.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-01,3,"Mark",6,FLW,"ERIGFOLI","Erigeron foliosus",21,1.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-01,3,"Mark",6,FLW,"HYPEPERF","Hypericum perforatum",6,3.4,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-07,4,"Andy",6,FLW,"ACHIMILL","Achillea millefolium",8,64.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-07,4,"Andy",6,FLW,"ERIGFOLI","Erigeron foliosus",36,1.1,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-07,4,"Andy",6,FLW,"PHACHAST","Phacelia hastata",5,10.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-07,4,"Andy",6,FLW,"SYMPMOLL","Symphoricarpos mollis",14,10.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-14,5,"Mark",6,FLW,"ACHIMILL","Achillea millefolium",6,57.0,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-14,5,"Mark",6,FLW,"CIRSCALL","Cirsium callilepis",7,1.4,""
SA026,2,"Bunchgrass",BD,BGD06,2012,2012-08-14,5,"Mark",6,FLW,"ERIGFOLI","Erigeron foliosus",29,1.2,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-07-20,1,"ND",7,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-07-25,2,"ND",7,FLW,"ACHIMILL","Achillea millefolium",2,54.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-07-25,2,"ND",7,FLW,"VICIAMER","Vicia americana",2,3.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-02,3,"Andy, Tim",7,FLW,"ACHIMILL","Achillea millefolium",8,35.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-02,3,"Andy, Tim",7,FLW,"AQUIFORM","Aquilegia formosa",1,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-02,3,"Andy, Tim",7,FLW,"ERIGFOLI","Erigeron foliosus",24,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-02,3,"Andy, Tim",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",33,1.1,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-15,4,"Vera",7,FLW,"ERIGFOLI","Erigeron foliosus",23,1.2,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-15,4,"Vera",7,FLW,"LUPILAXI","Lupinus laxiflorus",7,12.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-15,4,"Vera",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",6,4.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-22,5,"Vera",7,FLW,"ACHIMILL","Achillea millefolium",7,39.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-22,5,"Vera",7,FLW,"CIRSCALL","Cirsium callilepis",2,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-22,5,"Vera",7,FLW,"ERIGFOLI","Erigeron foliosus",35,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-08-22,5,"Vera",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",30,7.0,""
SA026,2,"Bunchgrass",BD,BGD07,2011,2011-09-12,6,"Vera",7,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-06-29,1,"Mark",7,FLW,"COMAUMBE","Comandra umbellata",4,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-06-29,1,"Mark",7,FLW,"FRAGVIRG","Fragaria virginiana",8,1.4,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-06-29,1,"Mark",7,FLW,"IRISCHRY","Iris chrysophylla",5,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-06-29,1,"Mark",7,FLW,"PHLODIFF","Phlox diffusa",12,29.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-06-29,1,"Mark",7,FLW,"PHLOGRAC","Phlox gracilis",1,20.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-07-05,2,"Jeremiah",7,FLW,"LOMAMART","Lomatium martindalei",2,6.0,"change on watch: from 1 to 2 because the same sampledate had multiple watches"
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-07-05,2,"Jeremiah",7,FLW,"LUPILAXI","Lupinus laxiflorus",5,4.2,"change on watch: from 1 to 2 because the same sampledate had multiple watches"
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-07-05,2,"Jeremiah",7,FLW,"PHLODIFF","Phlox diffusa",250,3.0,"change on watch: from 1 to 2 because the same sampledate had multiple watches"
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-07-12,2,"Brian/Andy",7,FLW,"CALOSUBA","Calochortus subalpinus",17,1.7,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-07-12,2,"Brian/Andy",7,FLW,"ERIGFOLI","Erigeron foliosus",1,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-07-12,2,"Brian/Andy",7,FLW,"FRAGVIRG","Fragaria virginiana",1,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-01,3,"Mark",7,FLW,"ACHIMILL","Achillea millefolium",1,60.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-01,3,"Mark",7,FLW,"CIRSCALL","Cirsium callilepis",5,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-01,3,"Mark",7,FLW,"ERIGFOLI","Erigeron foliosus",39,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-01,3,"Mark",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",12,6.5,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-07,4,"Andy",7,FLW,"ACHIMILL","Achillea millefolium",4,52.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-07,4,"Andy",7,FLW,"CIRSCALL","Cirsium callilepis",5,2.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-07,4,"Andy",7,FLW,"ERIGFOLI","Erigeron foliosus",17,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-07,4,"Andy",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",29,3.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-14,5,"Andy",7,FLW,"ACHIMILL","Achillea millefolium",5,38.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-14,5,"Andy",7,FLW,"ASTELEDO","Aster ledophyllus",3,1.3,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-14,5,"Andy",7,FLW,"CIRSCALL","Cirsium callilepis",4,1.5,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-14,5,"Andy",7,FLW,"ERIGFOLI","Erigeron foliosus",4,1.0,""
SA026,2,"Bunchgrass",BD,BGD07,2012,2012-08-14,5,"Andy",7,FLW,"ORTHIMBR","Orthocarpus imbricatus",21,5.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-07-20,1,"ND",8,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-07-25,2,"ND",8,FLW,"ACHIMILL","Achillea millefolium",5,57.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-07-25,2,"ND",8,FLW,"CALOSUBA","Calochortus subalpinus",4,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-07-25,2,"ND",8,FLW,"ERIGFOLI","Erigeron foliosus",12,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-07-25,2,"ND",8,FLW,"LUPILAXI","Lupinus laxiflorus",1,7.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-02,3,"Andy, Tim",8,FLW,"ACHIMILL","Achillea millefolium",14,52.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-02,3,"Andy, Tim",8,FLW,"CIRSCALL","Cirsium callilepis",1,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-02,3,"Andy, Tim",8,FLW,"ERIGFOLI","Erigeron foliosus",59,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-02,3,"Andy, Tim",8,FLW,"GALIOREG","Galium oreganum",8,11.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-02,3,"Andy, Tim",8,FLW,"ORTHIMBR","Orthocarpus imbricatus",4,5.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-15,4,"Vera",8,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-22,5,"Vera",8,FLW,"ACHIMILL","Achillea millefolium",10,36.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-22,5,"Vera",8,FLW,"CIRSCALL","Cirsium callilepis",3,2.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-08-22,5,"Vera",8,FLW,"ERIGFOLI","Erigeron foliosus",46,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-09-12,6,"Vera",8,FLW,"CIRSCALL","Cirsium callilepis",2,2.0,""
SA026,2,"Bunchgrass",BD,BGD08,2011,2011-09-12,6,"Vera",8,FLW,"LIGUGRAY","Ligusticum grayi",8,39.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-06-29,1,"Mark",8,FLW,"FRAGVIRG","Fragaria virginiana",8,1.2,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-06-29,1,"Mark",8,FLW,"IRISCHRY","Iris chrysophylla",8,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-06-29,1,"Mark",8,FLW,"PHLODIFF","Phlox diffusa",21,210.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-07-12,2,"Brian/Andy",8,FLW,"CALOSUBA","Calochortus subalpinus",27,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-07-12,2,"Brian/Andy",8,FLW,"COMAUMBE","Comandra umbellata",7,11.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-07-12,2,"Brian/Andy",8,FLW,"ERIGFOLI","Erigeron foliosus",1,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-07-12,2,"Brian/Andy",8,FLW,"LUPILAXI","Lupinus laxiflorus",7,7.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-07-12,2,"Brian/Andy",8,FLW,"ORTHIMBR","Orthocarpus imbricatus",1,4.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-07-12,2,"Brian/Andy",8,FLW,"PHLODIFF","Phlox diffusa",2,25.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-07-12,2,"Brian/Andy",8,FLW,"VICIAMER","Vicia americana",3,1.7,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-01,3,"Mark",8,FLW,"ACHIMILL","Achillea millefolium",2,37.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-01,3,"Mark",8,FLW,"CIRSCALL","Cirsium callilepis",2,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-01,3,"Mark",8,FLW,"ERIGFOLI","Erigeron foliosus",17,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-01,3,"Mark",8,FLW,"ORTHIMBR","Orthocarpus imbricatus",65,6.5,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-07,4,"Andy",8,FLW,"ACHIMILL","Achillea millefolium",2,27.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-07,4,"Andy",8,FLW,"CIRSCALL","Cirsium callilepis",2,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-07,4,"Andy",8,FLW,"ERIGFOLI","Erigeron foliosus",6,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-07,4,"Andy",8,FLW,"ORTHIMBR","Orthocarpus imbricatus",165,2.5,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-14,5,"Andy",8,FLW,"ACHIMILL","Achillea millefolium",2,36.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-14,5,"Andy",8,FLW,"CIRSCALL","Cirsium callilepis",1,3.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-14,5,"Andy",8,FLW,"ERIGFOLI","Erigeron foliosus",4,1.0,""
SA026,2,"Bunchgrass",BD,BGD08,2012,2012-08-14,5,"Andy",8,FLW,"ORTHIMBR","Orthocarpus imbricatus",240,2.8,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-07-20,1,"ND",9,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-07-25,2,"ND",9,FLW,"ERIGFOLI","Erigeron foliosus",16,1.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-07-25,2,"ND",9,FLW,"LUPILAXI","Lupinus laxiflorus",4,10.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-02,3,"Andy, Tim",9,FLW,"ACHIMILL","Achillea millefolium",11,72.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-02,3,"Andy, Tim",9,FLW,"ERIGFOLI","Erigeron foliosus",10,1.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-02,3,"Andy, Tim",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",28,1.1,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-15,4,"Vera",9,FLW,"ACHIMILL","Achillea millefolium",17,63.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-15,4,"Vera",9,FLW,"CIRSCALL","Cirsium callilepis",3,1.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-15,4,"Vera",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",162,5.5,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-22,5,"Vera",9,FLW,"ACHIMILL","Achillea millefolium",10,36.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-22,5,"Vera",9,FLW,"CIRSCALL","Cirsium callilepis",3,2.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-22,5,"Vera",9,FLW,"ERIGFOLI","Erigeron foliosus",7,3.5,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-08-22,5,"Vera",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",166,5.0,""
SA026,2,"Bunchgrass",BD,BGD09,2011,2011-09-12,6,"Vera",9,FLW,"LIGUGRAY","Ligusticum grayi",12,42.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-06-29,1,"NA",9,FLW,"CAMPSCOU","Campanula scouleri",,,"change no_stalk and no_flws to null from 0"
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-06-29,1,"Mark",9,FLW,"FRAGVIRG","Fragaria virginiana",53,1.2,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-06-29,1,"Mark",9,FLW,"IRISCHRY","Iris chrysophylla",7,1.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-06-29,1,"Mark",9,FLW,"LUPILAXI","Lupinus laxiflorus",1,2.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-07-12,2,"Brian/Andy",9,FLW,"CALOSUBA","Calochortus subalpinus",76,1.1,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-07-12,2,"Brian/Andy",9,FLW,"LUPILAXI","Lupinus laxiflorus",5,6.9,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-07-12,2,"Brian/Andy",9,FLW,"PHLODIFF","Phlox diffusa",5,25.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-07-12,2,"Brian/Andy",9,FLW,"VICIAMER","Vicia americana",2,1.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-01,3,"Mark",9,FLW,"ACHIMILL","Achillea millefolium",3,35.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-01,3,"Mark",9,FLW,"ERIGFOLI","Erigeron foliosus",77,1.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-01,3,"Mark",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",66,6.5,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-07,4,"Andy",9,FLW,"ACHIMILL","Achillea millefolium",10,39.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-07,4,"Andy",9,FLW,"AGOSAURA","Agoseris aurantiaca",1,2.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-07,4,"Andy",9,FLW,"CAMPSCOU","Campanula scouleri",4,2.5,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-07,4,"Andy",9,FLW,"CIRSCALL","Cirsium callilepis",8,1.2,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-07,4,"Andy",9,FLW,"ERIGFOLI","Erigeron foliosus",68,1.2,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-07,4,"Andy",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",21,2.5,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-14,5,"Andy",9,FLW,"ACHIMILL","Achillea millefolium",8,39.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-14,5,"Andy",9,FLW,"AGOSAURA","Agoseris aurantiaca",4,1.5,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-14,5,"Andy",9,FLW,"CIRSCALL","Cirsium callilepis",1,1.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-14,5,"Andy",9,FLW,"ERIGFOLI","Erigeron foliosus",30,1.0,""
SA026,2,"Bunchgrass",BD,BGD09,2012,2012-08-14,5,"Andy",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",35,5.5,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-07-20,1,"ND",10,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-07-25,2,"ND",10,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-08-02,3,"Andy, Tim",10,FLW,"ERIGFOLI","Erigeron foliosus",11,1.0,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-08-02,3,"Andy, Tim",10,FLW,"LUPILAXI","Lupinus laxiflorus",1,2.0,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-08-15,4,"Vera",10,FLW,"ACHIMILL","Achillea millefolium",7,42.0,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-08-15,4,"Vera",10,FLW,"ERIGFOLI","Erigeron foliosus",107,1.3,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-08-22,5,"Vera",10,FLW,"ACHIMILL","Achillea millefolium",4,37.0,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-08-22,5,"Vera",10,FLW,"CIRSCALL","Cirsium callilepis",1,2.0,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-08-22,5,"Vera",10,FLW,"ERIGFOLI","Erigeron foliosus",160,1.5,""
SA026,2,"Bunchgrass",BD,BGD10,2011,2011-09-12,6,"Vera",10,NA,"","",,,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-06-29,1,"Mark",10,FLW,"FRAGVIRG","Fragaria virginiana",11,1.2,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-06-29,1,"Mark",10,FLW,"VICIAMER","Vicia americana",2,2.5,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-07-12,2,"Brian/Andy",10,FLW,"AGOSAURA","Agoseris aurantiaca",1,1.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-07-12,2,"Brian/Andy",10,FLW,"CALOSUBA","Calochortus subalpinus",15,1.2,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-07-12,2,"Brian/Andy",10,FLW,"FRAGVIRG","Fragaria virginiana",2,1.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-07-12,2,"Brian/Andy",10,FLW,"LUPILAXI","Lupinus laxiflorus",8,14.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-07-12,2,"Brian/Andy",10,FLW,"PHLODIFF","Phlox diffusa",1,25.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-07-12,2,"Brian/Andy",10,FLW,"PHLOGRAC","Phlox gracilis",4,1.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-07-12,2,"Brian/Andy",10,FLW,"VICIAMER","Vicia americana",3,2.3,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-01,3,"Mark",10,FLW,"ACHIMILL","Achillea millefolium",7,40.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-01,3,"Mark",10,FLW,"ERIGFOLI","Erigeron foliosus",95,1.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-01,3,"Mark",10,FLW,"HYPEPERF","Hypericum perforatum",6,1.5,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-01,3,"Mark",10,FLW,"ORTHIMBR","Orthocarpus imbricatus",27,6.5,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-07,4,"Andy",10,FLW,"ACHIMILL","Achillea millefolium",9,64.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-07,4,"Andy",10,FLW,"CIRSCALL","Cirsium callilepis",9,2.8,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-07,4,"Andy",10,FLW,"ERIGFOLI","Erigeron foliosus",110,1.2,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-07,4,"Andy",10,FLW,"ORTHIMBR","Orthocarpus imbricatus",24,4.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-14,5,"Andy",10,FLW,"ACHIMILL","Achillea millefolium",9,31.0,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-14,5,"Andy",10,FLW,"CIRSCALL","Cirsium callilepis",11,2.3,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-14,5,"Andy",10,FLW,"ERIGFOLI","Erigeron foliosus",28,4.4,""
SA026,2,"Bunchgrass",BD,BGD10,2012,2012-08-14,5,"Andy",10,FLW,"ORTHIMBR","Orthocarpus imbricatus",25,4.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-07-20,1,"Tim, Andy",1,FLW,"IRISCHRY","Iris chrysophylla",2,2.3,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-07-20,1,"Tim, Andy",1,FLW,"LUPILAXI","Lupinus laxiflorus",9,3.5,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-07-20,1,"Tim, Andy",1,FLW,"PERIGAIR","Perideridia gairdneri",4,6.5,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-07-28,2,"Andy, Tim",1,FLW,"ACHIMILL","Achillea millefolium",1,37.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-07-28,2,"Andy, Tim",1,FLW,"CALOSUBA","Calochortus subalpinus",6,1.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-07-28,2,"Andy, Tim",1,FLW,"ERIGFOLI","Erigeron foliosus",15,1.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-07-28,2,"Andy, Tim",1,FLW,"IRISCHRY","Iris chrysophylla",1,1.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-07-28,2,"Andy, Tim",1,FLW,"LUPILAXI","Lupinus laxiflorus",45,7.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-08-02,3,"Tim, Andy",1,FLW,"ACHIMILL","Achillea millefolium",35,83.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-08-02,3,"Tim, Andy",1,FLW,"CALOSUBA","Calochortus subalpinus",1,1.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-08-02,3,"Tim, Andy",1,FLW,"ERIGFOLI","Erigeron foliosus",18,1.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-08-02,3,"Tim, Andy",1,FLW,"LUPILAXI","Lupinus laxiflorus",15,4.6,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-08-15,4,"Vera",1,FLW,"ACHIMILL","Achillea millefolium",52,38.0,""
SA026,2,"Bunchgrass",BH,BGH01,2011,2011-08-15,4,"Vera",1,FLW,"CIRSCALL","Cirsium callilepis",9,3.0,""
