DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,START_TIME,END_TIME,MINUTE,CLOUDS,WIND,TEMP,PPI_STATUS,NO_INT,PLTSP_CODE,PLTSP_NAME,VISSP_CODE,VISSP_NAME,VISSP_TYPE,REF_NO,VISSP_NO,QC_NOTES
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,01,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","DIALSPX4","Dialictus sp 4","halictine bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,02,S,ST,,1,1,"ACHIMILL","Achillea millefolium","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,02,S,BR,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,02,S,BR,,1,1,"ORTHIMBR","Orthocarpus imbricatus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,03,S,ST,,1,1,"ACHIMILL","Achillea millefolium","MORDATAL","Mordella atrata albosuturalis","herbivorous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,03,S,BR,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,03,S,BR,,1,2,"ERIGFOLI","Erigeron foliosus","MORDATAL","Mordella atrata albosuturalis","herbivorous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,03,S,BR,,1,1,"ORTHIMBR","Orthocarpus imbricatus","BOMBBIFA","Bombus bifarius","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2011,2011-08-02,3,"NA",2,NA,NA,03,S,BR,,1,2,"ORTHIMBR","Orthocarpus imbricatus","BOMBBIFA","Bombus bifarius","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-06-29,1,"Mark",2,1351,NA,07,S,ST,,1,1,"IRISCHRY","Iris chrysophylla","EVYLSPX2","Evylaeus sp 2","semi-social bee","20152",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-06-29,1,"Mark",2,1351,NA,13,S,ST,,1,1,"PHLODIFF","Phlox diffusa","MICRMETA","Micromoth metallic","herbivorous butterfly; diurnal","20151",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,02,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MEGAPERI","Megachile perihirta","solitary bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,03,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MEGAPERI","Megachile perihirta","solitary bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,04,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MEGAPERI","Megachile perihirta","solitary bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,05,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MEGAPERI","Megachile perihirta","solitary bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,06,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MEGAPERI","Megachile perihirta","solitary bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,07,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MEGAPERI","Megachile perihirta","solitary bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,11,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MEGAPERI","Megachile perihirta","solitary bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,12,S,ST,,1,1,"LUPILAXI","Lupinus laxiflorus","MUSCGEN3","Muscoid genus 3","herbivorous muscoid fly","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-07-12,2,"Allie",2,1126,NA,13,S,ST,,1,1,"LUPILAXI","Lupinus laxiflorus","MUSCGEN3","Muscoid genus 3","herbivorous muscoid fly","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,01,S,ST,,1,1,"ACHIMILL","Achillea millefolium","CALLPULC","Calliprobola pulchra","decomposer hover-fly","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,01,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","PLEBICAR","Plebejus icarioides","herbivorous butterfly; diurnal","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,02,S,ST,,1,1,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,02,S,ST,,1,1,"CIRSCALL","Cirsium callilepis","SPEYZERE","Speyeria zerene","herbivorous butterfly; diurnal","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,04,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,04,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","LASISPX1","Lasioglossum sp 1","semi-social bee","21444",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,07,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","DIALSPX4","Dialictus sp 4","semi-social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,08,S,ST,,1,1,"ACHIMILL","Achillea millefolium","TRICORNA","Trichodes ornatus","bee-predator beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,09,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","PLEBICAR","Plebejus icarioides","herbivorous butterfly; diurnal","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,10,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,10,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","TRICORNA","Trichodes ornatus","bee-predator beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,11,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","OCHLSYLV","Ochlodes sylvanoides","herbivorous butterfly; diurnal","NA",1,"change on vissp_name: from Ochlodes sylvanodes to Ochlodes sylvanoides"
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,11,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","TACHGENA","Tachinid genus A","predaceous muscoid fly","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,13,S,ST,,1,1,"ACHIMILL","Achillea millefolium","LEPTSPX2","Leptura sp 2","herbivorous beetle","21441",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,13,S,ST,,1,1,"ACHIMILL","Achillea millefolium","OCHLSYLV","Ochlodes sylvanoides","herbivorous butterfly; diurnal","NA",1,"change on vissp_name: from Ochlodes sylvanodes to Ochlodes sylvanoides"
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,13,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","DIALSPX4","Dialictus sp 4","semi-social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,13,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","TRICORNA","Trichodes ornatus","bee-predator beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-01,3,"Andy",2,1450,NA,14,S,ST,,1,1,"ACHIMILL","Achillea millefolium","TRICORNA","Trichodes ornatus","bee-predator beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,01,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,01,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,01,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,01,S,ST,,1,6,"ERIGFOLI","Erigeron foliosus","CALLGEN1","Calliphorid genus 1","predaceous muscoid fly","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,01,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,01,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MORDATAL","Mordella atrata albosuturalis","herbivorous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,02,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,02,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,02,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,02,S,ST,,1,1,"CIRSCALL","Cirsium callilepis","MIRISP16","Mirid sp 16","herbivorous true-bug","21808",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,02,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,02,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MORDATAL","Mordella atrata albosuturalis","herbivorous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,03,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,03,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,03,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,03,S,ST,,1,1,"CIRSCALL","Cirsium callilepis","MIRISP16","Mirid sp 16","herbivorous true-bug","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,03,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,03,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MORDATAL","Mordella atrata albosuturalis","herbivorous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,04,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,04,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,04,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,04,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","EVODMONT","Evodinus monticola","herbivorous beetle","21805",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,04,S,ST,,1,1,"CIRSCALL","Cirsium callilepis","MIRISP16","Mirid sp 16","herbivorous true-bug","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,04,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,04,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MORDATAL","Mordella atrata albosuturalis","herbivorous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,05,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,05,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,05,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,05,S,ST,,1,1,"CIRSCALL","Cirsium callilepis","MIRISP16","Mirid sp 16","herbivorous true-bug","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,05,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,05,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MORDATAL","Mordella atrata albosuturalis","herbivorous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,06,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,06,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,06,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,06,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,06,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","MORDATAL","Mordella atrata albosuturalis","herbivorous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,07,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,07,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,07,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,07,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,07,S,ST,,1,3,"ERIGFOLI","Erigeron foliosus","SPHASULP","Sphaerophoria sulphuripes","predaceous hover-fly","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,08,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,08,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,08,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,08,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,08,S,ST,,1,2,"ERIGFOLI","Erigeron foliosus","HALIRUBI","Halictus rubicundus","semi-social bee","21800",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,09,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,09,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,09,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,09,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,10,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,10,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,10,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,10,S,ST,,1,2,"ERIGFOLI","Erigeron foliosus","ANDRCOLU","Andrena columbiana","solitary bee","21804",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,10,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,10,S,ST,,1,2,"ERIGFOLI","Erigeron foliosus","MEGAPERI","Megachile perihirta","solitary bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,11,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,11,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,11,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,11,S,ST,,1,2,"ERIGFOLI","Erigeron foliosus","TACHGENA","Tachinid genus A","predaceous muscoid fly","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,12,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,12,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,12,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,13,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,13,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,13,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,13,S,ST,,1,3,"ERIGFOLI","Erigeron foliosus","TACHGENA","Tachinid genus A","predaceous muscoid fly","21798",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,13,S,ST,,1,3,"ERIGFOLI","Erigeron foliosus","TACHGENA","Tachinid genus A","predaceous muscoid fly","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,14,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,14,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,14,S,ST,,1,2,"ERIGFOLI","Erigeron foliosus","DIALSPX4","Dialictus sp 4","semi-social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,14,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,15,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,15,S,ST,,1,3,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,15,S,ST,,1,1,"ERIGFOLI","Erigeron foliosus","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-07,4,"Andy",2,1050,NA,15,S,ST,,1,2,"ERIGFOLI","Erigeron foliosus","SPHASULP","Sphaerophoria sulphuripes","predaceous hover-fly","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,01,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,01,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,01,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,02,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,02,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,02,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,02,S,ST,,1,6,"ERIGFOLI","Erigeron foliosus","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,02,S,ST,,1,2,"ERIGFOLI","Erigeron foliosus","SPEYZERE","Speyeria zerene","herbivorous butterfly; diurnal","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,03,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,03,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Bunchgrass",BD,BGD02,2012,2012-08-14,5,"Andy",2,1305,NA,03,S,ST,,1,6,"CIRSCALL","Cirsium callilepis","APISMELL","Apis mellifera","social bee","NA",3,""
